village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Charaldanga,8,147,0,143,12,0,5,131,19,155,0,47,90,18,0,0,155,155,0,149,6,155,0,0,155,146,9
Bhelakoba,31,11,0,42,0,0,0,42,0,42,0,36,6,0,0,0,42,42,0,40,2,42,0,0,42,38,4
Khudimari Pt.I,122,175,0,273,24,0,10,208,79,297,0,182,89,26,0,15,282,297,0,277,20,297,0,0,297,272,25
Pachim Gaikhowa Pt.II,16,144,0,132,28,0,6,133,21,160,0,51,91,18,0,0,160,160,0,153,7,160,0,0,160,148,12
Pub Gaikhowa Pt.I,8,144,0,151,1,0,0,85,67,152,0,33,61,58,0,0,152,152,0,138,14,152,0,0,152,140,12
Debattar Hasdaha Pt.VI,21,191,0,200,12,0,3,107,102,212,0,56,70,86,0,0,212,212,0,198,14,212,0,0,212,191,21
Dumardaha Pt.I,7,11,0,18,0,0,0,6,12,18,0,14,3,1,0,0,18,18,0,15,3,18,0,0,18,15,3
Dumardaha Pt.III,33,47,0,80,0,0,0,60,20,80,0,52,18,10,0,1,79,80,0,74,6,80,0,0,80,74,6
Baniamari,10,43,0,53,0,0,1,50,2,53,0,20,29,4,0,0,53,53,0,47,6,53,0,0,53,48,5
Dumardaha Pt.II,3,19,0,22,0,0,0,0,22,22,0,12,10,0,0,0,22,22,0,22,0,22,0,0,22,21,1
Uchita,25,109,0,134,0,0,5,60,69,134,0,61,47,26,0,1,133,134,0,125,9,134,0,0,134,123,11
Pub Gaikhowa Pt.II,2,14,0,16,0,0,7,9,0,16,0,4,11,1,0,0,16,16,0,14,2,16,0,0,16,16,0
Dumardaha Pt IV,60,32,1,93,0,0,0,40,53,93,0,78,13,2,0,0,93,93,0,85,8,93,0,0,93,83,10
Nalia Pt.II,39,42,0,81,0,0,5,69,7,81,0,54,17,10,0,9,72,81,0,75,6,81,0,0,81,78,3
Nalia Pt.I,10,49,0,59,0,0,3,47,9,59,0,17,32,10,0,4,55,59,0,52,7,59,0,0,59,56,3
Nalia Pt.III,12,57,0,69,0,0,0,50,19,69,0,27,34,8,1,0,68,69,0,67,2,69,0,0,69,63,6
Debattar Hasdaha Pt V,40,237,0,270,7,0,11,179,87,277,0,85,132,60,0,1,276,277,0,249,28,277,0,0,277,256,21
Dawbhangi,20,105,0,125,0,0,8,68,49,125,0,48,65,12,0,30,95,125,0,120,5,125,0,0,125,115,10
Berbhangi Pt III,11,26,0,34,3,0,0,26,11,37,0,16,14,7,0,0,37,37,0,36,1,37,0,0,37,34,3
Berbhangi Pt.II,2,37,0,39,0,0,0,38,1,39,0,5,4,30,0,0,39,39,0,37,2,39,0,0,39,36,3
Balajan,59,299,0,358,0,0,30,315,13,358,0,141,146,71,0,1,357,358,0,340,18,358,0,0,358,342,16
Naicharkuti (Taria),34,53,0,87,0,0,0,16,71,87,0,52,23,12,0,0,87,87,0,80,7,87,0,0,87,79,8
Berbhangi Pt.I,20,46,0,66,0,0,12,51,3,66,0,41,18,7,0,0,66,66,0,58,8,66,0,0,66,60,6
Batuatuli,30,105,0,129,6,0,2,98,35,135,0,70,41,24,0,72,63,135,0,127,8,135,0,0,135,124,11
Dakhin Raipur Pt.I,8,5,0,12,1,0,0,13,0,13,0,11,2,0,0,2,11,13,0,13,0,13,0,0,13,13,0
Debattar Hasdaha Pt.III,10,47,0,54,3,0,5,35,17,57,0,20,9,28,0,5,52,57,0,53,4,57,0,0,57,54,3
Fulkumari,10,31,0,39,2,0,2,35,4,41,0,20,13,8,0,2,39,41,0,40,1,41,0,0,41,37,4
Khudimari Pt.II,0,5,0,5,0,0,0,5,0,5,0,1,4,0,0,0,5,5,0,5,0,5,0,0,5,5,0
Naicharkuti Chapar,8,2,0,10,0,0,1,8,1,10,0,10,0,0,0,0,10,10,0,10,0,10,0,0,10,10,0
Pachim Gaikhowa Pt.I,17,2,0,17,2,0,3,13,3,19,0,17,0,2,0,0,19,19,0,18,1,19,0,0,19,18,1
Pachim Gaikhowa Pt.III,13,16,0,27,2,0,0,19,10,29,0,20,6,3,0,10,19,29,0,29,0,29,0,0,29,27,2
Materjhar,45,21,0,63,3,0,1,64,1,66,0,57,9,0,0,0,66,66,0,62,4,66,0,0,66,59,7
Lalkura Pt.I,23,19,0,41,1,0,0,35,7,42,0,35,7,0,0,0,42,42,0,40,2,42,0,0,42,41,1
Lalkura Pt.II,18,24,0,39,3,0,0,30,12,42,0,26,12,4,0,3,39,42,0,38,4,42,0,0,42,39,3
Dhorarghat Pt.I,8,6,0,14,0,0,0,14,0,14,0,12,2,0,0,0,14,14,0,14,0,14,0,0,14,14,0
Sukatikhata,47,138,0,137,48,0,9,160,16,185,0,89,79,17,0,7,178,185,0,175,10,185,0,0,185,172,13
Sahebganj Naicharkuti,2,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,0,2,2,0
