village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dari Duri,66,163,0,222,7,0,8,180,41,229,0,119,90,20,0,50,179,0,,229,0,215,14,229,0,0,229,0,229
Agni Part-I,3,63,0,63,3,0,0,2,64,66,0,19,35,12,0,0,66,0,,66,0,63,3,66,0,0,66,0,66
Agia Part-II,189,221,0,391,19,0,4,264,142,410,0,298,111,1,0,197,213,0,,410,0,382,28,410,0,0,410,0,410
Badhapur,0,24,0,24,0,0,3,16,5,24,0,7,16,1,0,0,24,0,,24,0,23,1,24,0,0,24,0,24
Balijana,19,59,0,75,3,0,0,78,0,78,0,38,40,0,0,2,76,0,,78,0,73,5,78,0,0,78,0,78
Baijuri,4,6,0,10,0,0,0,10,0,10,0,8,2,0,0,0,10,0,,10,0,10,0,10,0,0,10,0,10
Bamundonga Pt-I,6,5,0,11,0,0,0,11,0,11,0,11,0,0,0,0,11,0,,11,0,10,1,11,0,0,11,0,11
Barduk,2,14,0,13,3,0,0,15,1,16,0,9,6,1,0,16,0,0,,16,0,13,3,16,0,0,16,0,16
Borali,1,9,0,10,0,0,0,10,0,10,0,5,5,0,0,0,10,0,,10,0,8,2,10,0,0,10,0,10
Darka Rabhapara Pt-I,23,30,0,49,4,0,0,37,16,53,0,35,16,2,0,35,18,0,,53,0,48,5,53,0,0,53,0,53
Chaplongkata,9,52,0,59,2,0,0,16,45,61,0,19,30,12,0,23,38,0,,61,0,56,5,61,0,0,61,0,61
Dalok,1,21,0,20,2,0,0,22,0,22,0,7,14,1,0,14,8,0,,22,0,20,2,22,0,0,22,0,22
Gobindapur (CT),72,58,0,112,18,0,1,74,55,130,0,86,11,33,0,95,35,0,,130,0,120,10,130,0,0,130,0,130
Hati Gaon,5,1,0,5,1,0,1,5,0,6,0,5,1,0,0,0,6,0,,6,0,5,1,6,0,0,6,0,6
Geradubi,4,1,0,5,0,0,0,5,0,5,0,5,0,0,0,5,0,0,,5,0,5,0,5,0,0,5,0,5
Gosai Ga Dhawa,0,50,0,49,1,0,0,0,50,50,0,0,4,46,0,0,50,0,,50,0,50,0,50,0,0,50,0,50
Hurkakuchi,0,66,0,63,3,0,0,0,66,66,0,0,29,37,0,0,66,0,,66,0,60,6,66,0,0,66,0,66
Kukuria Pt-I,5,33,0,38,0,0,0,18,20,38,0,12,20,6,0,0,38,0,,38,0,36,2,38,0,0,38,0,38
Kukuria Pt-II,7,64,0,63,8,0,0,2,69,71,0,16,32,23,0,1,70,0,,71,0,65,6,71,0,0,71,0,71
Kalapani,1,102,0,102,1,0,0,0,103,103,0,3,4,96,0,0,103,0,,103,0,92,11,103,0,0,103,0,103
Makri,12,28,0,36,4,0,1,33,6,40,0,22,16,2,0,3,37,0,,40,0,40,0,40,0,0,40,0,40
Kal Pani Chandamari,1,101,0,94,8,0,3,16,83,102,0,1,5,96,0,19,83,0,,102,0,94,8,102,0,0,102,0,102
Mongrai,2,333,0,328,7,0,0,4,331,335,0,4,18,313,0,14,321,0,,335,0,313,22,335,0,0,335,0,335
Nalonga Pahar,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,,1,0,1,0,1,0,0,1,0,1
Sat Baini,3,15,0,14,4,0,4,14,0,18,0,7,11,0,0,0,18,0,,18,0,17,1,18,0,0,18,0,18
Sijukona,2,6,0,3,5,0,1,7,0,8,0,2,6,0,0,1,7,0,,8,0,8,0,8,0,0,8,0,8
Rangchai,0,74,0,73,1,0,0,0,74,74,0,0,6,68,0,0,74,0,,74,0,72,2,74,0,0,74,0,74
Solmari,3,9,0,11,1,0,0,7,5,12,0,5,2,5,0,4,8,0,,12,0,12,0,12,0,0,12,0,12
Sarapara,93,86,0,169,10,0,6,151,22,179,0,117,51,11,0,89,90,0,,179,0,166,13,179,0,0,179,0,179
Kisordubi,5,28,0,24,9,0,5,28,0,33,0,15,18,0,0,0,33,0,,33,0,32,1,33,0,0,33,0,33
Dark Rabhapara Pt-II,8,10,0,18,0,0,0,14,4,18,0,14,4,0,0,1,17,0,,18,0,17,1,18,0,0,18,0,18
Darka Kacharipara Pt-I,3,1,0,4,0,0,0,4,0,4,0,4,0,0,0,0,4,0,,4,0,4,0,4,0,0,4,0,4
