village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kalyanpur,58,152,0,129,81,0,2,17,191,210,0,104,80,26,0,10,200,0,,210,0,192,18,210,0,0,210,190,20
Tiapara,105,307,0,344,68,0,24,336,52,412,0,196,199,17,0,121,291,0,,412,0,380,32,412,0,0,412,384,28
Roumari,92,213,0,194,111,0,13,239,53,305,0,177,114,14,0,108,197,0,,305,0,293,12,305,0,0,305,282,23
Ambari,264,1213,2,995,484,0,142,918,419,1479,0,634,750,95,0,821,658,0,,1479,0,1392,87,1479,0,0,1479,1369,110
Balar Vita,96,348,0,278,166,0,45,388,11,444,0,228,216,0,0,328,116,0,,444,0,419,25,444,0,0,444,419,25
Batabari,37,149,0,177,9,0,2,75,109,186,0,63,98,25,0,34,152,0,,186,0,175,11,186,0,0,186,0,186
Pandoba,54,16,0,67,3,0,4,66,0,70,0,70,0,0,0,23,47,0,,70,0,63,7,70,0,0,70,64,6
Bangaljar,1,224,1,220,6,0,0,1,225,226,0,2,24,200,0,0,226,0,,226,0,212,14,226,0,0,226,0,226
Narangabari,15,81,0,87,9,0,2,31,63,96,0,30,32,34,0,77,19,0,,96,0,91,5,96,0,0,96,0,96
Kangai Pashimpar,56,174,0,145,85,0,25,200,5,230,0,113,117,0,0,164,66,0,,230,0,214,16,230,0,0,230,0,230
Rakhal Dubi,62,197,0,168,91,0,29,224,6,259,0,138,121,0,0,195,64,0,,259,0,239,20,259,0,0,259,243,16
Nalanga,105,488,0,530,63,0,30,487,76,593,0,260,269,64,0,110,483,0,,593,0,558,35,593,0,0,593,550,43
Kangair Pubpar,25,84,0,67,42,0,14,91,4,109,0,59,50,0,0,83,26,0,,109,0,101,8,109,0,0,109,102,7
Phakritari,8,143,0,112,39,0,0,0,151,151,0,8,16,127,0,2,149,0,,151,0,143,8,151,0,0,151,0,151
Nun Khawa Pt-II,32,113,0,135,10,0,1,136,8,145,0,72,42,31,0,5,140,0,,145,0,133,12,145,0,0,145,0,145
Kharmuja,153,371,0,379,145,0,43,457,24,524,0,279,208,37,0,224,300,0,,524,0,498,26,524,0,0,524,0,524
Thepkai,164,68,0,199,33,0,24,203,5,232,0,187,24,21,0,4,228,0,,232,0,221,11,232,0,0,232,0,232
Ram Hari Char Pt-III,171,191,0,294,46,22,10,103,249,362,0,217,104,41,0,90,272,0,,362,0,334,28,362,0,0,362,0,362
Nalonga Pahartoli,67,192,0,170,89,0,24,221,14,259,0,135,105,19,0,215,44,0,,259,0,244,15,259,0,0,259,0,259
Ara Bhandha,21,140,0,144,17,0,14,119,28,161,0,54,84,23,0,2,159,0,,161,0,149,12,161,0,0,161,148,13
Abrar Vita,85,471,0,498,58,0,23,450,83,556,0,213,279,64,0,6,550,0,,556,0,523,33,556,0,0,556,0,556
Birsing Halanga Char Pt-I,59,442,0,483,18,0,1,116,384,501,0,144,249,108,0,21,480,0,,501,0,469,32,501,0,0,501,0,501
Birsing Halang Char Pt-II,0,2,0,1,1,0,0,0,2,2,0,0,2,0,0,0,2,0,,2,0,2,0,2,0,0,2,0,2
Dhum Bandha,0,83,0,82,1,0,0,4,79,83,0,0,5,78,0,0,83,0,,83,0,75,8,83,0,0,83,0,83
Dakhin Katlamari Pt-I,1,1,0,2,0,0,0,2,0,2,0,1,1,0,0,2,0,0,,2,0,1,1,2,0,0,2,0,2
Deo Dhuturi,213,168,0,362,19,0,17,303,61,381,0,267,67,47,0,33,348,0,,381,0,359,22,381,0,0,381,365,16
Darirpar,273,169,0,432,10,0,10,413,19,442,0,364,74,4,0,37,405,0,,442,0,421,21,442,0,0,442,0,442
Dakhin Katlamari Pt-II,14,13,0,27,0,0,3,23,1,27,0,19,7,1,0,15,12,0,,27,0,24,3,27,0,0,27,0,27
Chakla Gaon,4,15,0,18,1,0,0,8,11,19,0,5,11,3,0,2,17,0,,19,0,18,1,19,0,0,19,0,19
Haridar Boguan,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,,1,0,1,0,1,0,0,1,0,1
Khateya Tari,1,1,0,2,0,0,0,2,0,2,0,2,0,0,0,0,2,0,,2,0,2,0,2,0,0,2,0,2
Katilar Tari,35,15,0,46,4,0,1,44,5,50,0,43,7,0,0,0,50,0,,50,0,47,3,50,0,0,50,0,50
Kalo Donga,7,60,0,63,4,0,0,37,30,67,0,20,19,28,0,0,67,0,,67,0,63,4,67,0,0,67,0,67
Katlamari,8,41,0,48,1,0,0,31,18,49,0,14,19,16,0,0,49,0,,49,0,48,1,49,0,0,49,0,49
Markula,4,23,0,27,0,0,0,11,16,27,0,14,12,1,0,0,27,0,,27,0,26,1,27,0,0,27,0,27
Simlabari,17,95,0,61,51,0,11,100,1,112,0,56,56,0,0,5,107,0,,112,0,106,6,112,0,0,112,0,112
Palasbari,21,8,0,28,1,0,0,20,9,29,0,28,1,0,0,29,0,0,,29,0,25,4,29,0,0,29,0,29
Nun Khawa Pt-I,15,11,0,25,1,0,0,22,4,26,0,22,4,0,0,2,24,0,,26,0,24,2,26,0,0,26,0,26
Sonahara,31,43,0,71,3,0,0,55,19,74,0,53,21,0,0,1,73,0,,74,0,68,6,74,0,0,74,0,74
Tapar Vita,56,142,0,187,11,0,0,190,8,198,0,111,87,0,0,12,186,0,,198,0,185,13,198,0,0,198,0,198
Sinabari,4,6,0,9,1,0,1,8,1,10,0,8,2,0,0,0,10,0,,10,0,8,2,10,0,0,10,0,10
Hajua Char No-3,21,23,0,41,3,0,3,34,7,44,0,30,7,7,0,3,41,0,,44,0,38,6,44,0,0,44,0,44
