village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
No.2 Barpathar,40,65,0,66,39,0,10,94,1,105,0,59,37,9,0,94,11,0,,105,0,93,12,105,0,0,105,93,12
Nandikeswar,38,81,0,68,51,0,15,102,2,119,0,76,40,3,0,82,37,0,,119,0,113,6,119,0,0,119,109,10
Purani Bar Dikarai,35,50,0,48,37,0,8,72,5,85,0,52,30,3,0,68,17,0,,85,0,79,6,85,0,0,85,80,5
Pachi Gaon,7,21,0,19,9,0,7,21,0,28,0,16,10,2,0,23,5,0,,28,0,27,1,28,0,0,28,27,1
Chengeli Mara,105,42,1,80,68,0,23,119,6,148,0,117,21,10,0,128,20,0,,148,0,136,12,148,0,0,148,136,12
Morisuti,155,251,0,243,163,0,41,351,14,406,0,236,144,26,0,340,66,0,,406,0,380,26,406,0,0,406,378,28
Murha Dal,1,1,0,2,0,0,0,2,0,2,0,1,1,0,0,1,1,0,,2,0,2,0,2,0,0,2,1,1
Sangia Major Chuk,13,36,0,49,0,0,1,40,8,49,0,32,17,0,0,28,21,0,,49,0,46,3,49,0,0,49,45,4
Moronakuri,8,27,0,35,0,0,2,33,0,35,0,15,20,0,0,26,9,0,,35,0,35,0,35,0,0,35,32,3
Ranga Chakua,38,147,0,185,0,0,2,68,115,185,0,95,90,0,0,150,35,0,,185,0,176,9,185,0,0,185,177,8
Sarubhogia,7,26,0,33,0,0,4,27,2,33,0,18,15,0,0,28,5,0,,33,0,33,0,33,0,0,33,31,2
Goal Gaon,7,5,0,8,4,0,1,10,1,12,0,9,2,1,0,12,0,0,,12,0,12,0,12,0,0,12,12,0
Na-Bil,40,152,0,192,0,0,21,169,2,192,0,103,89,0,0,143,49,0,,192,0,182,10,192,0,0,192,180,12
Major Chuk,0,2,0,2,0,0,0,2,0,2,0,1,1,0,0,1,1,0,,2,0,2,0,2,0,0,2,2,0
Niz-Borbhagia,9,23,0,32,0,0,0,31,1,32,0,17,15,0,0,22,10,0,,32,0,31,1,32,0,0,32,27,5
Talakabari Bangali,61,79,0,127,13,0,12,125,3,140,0,92,43,5,0,131,9,0,,140,0,134,6,140,0,0,140,131,9
Tupia Grant,43,139,0,103,79,0,20,157,5,182,0,98,82,2,0,140,42,0,,182,0,173,9,182,0,0,182,170,12
Garikuri,0,2,0,2,0,0,1,1,0,2,0,1,1,0,0,2,0,0,,2,0,2,0,2,0,0,2,2,0
Padumani,1,7,0,8,0,0,0,8,0,8,0,2,6,0,0,5,3,0,,8,0,7,1,8,0,0,8,7,1
Panigaon,45,79,0,124,0,0,13,109,2,124,0,60,45,19,0,115,9,0,,124,0,117,7,124,0,0,124,112,12
Rampur Hatinga,5,6,0,11,0,0,0,7,4,11,0,7,4,0,0,5,6,0,,11,0,10,1,11,0,0,11,9,2
